,name,text,time
561,dal1408,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:33:50 +0000 2020
562,AngelSalahat,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:33:52 +0000 2020
563,xs5ocm,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:33:55 +0000 2020
564,iTrackr_fr,b'iPhoneAddict : La demande pour liPhone 12 Pro est suprieure  celle de liPhone 12 #iPhone12 #iPhone12Pro https://t.co/9UkQX8kKCb',Mon Nov 02 15:34:03 +0000 2020
565,Shaileshrkhara1,b'Nice phone',Mon Nov 02 15:34:06 +0000 2020
566,zahrani054112,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:34:09 +0000 2020
567,s122_ds,b'https://t.co/WFolNvyxTh\n#__\n      \n\n#iPhone12',Mon Nov 02 15:34:16 +0000 2020
568,frooha2016a,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:34:19 +0000 2020
569,algharib_sultan,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:34:19 +0000 2020
570,danielbaerchen,b'Hey @deutschetelekom @telekomnetz was sind euch bekannte besten Ergebnisse im #5G mit #iPhone12 ? Leider schafft es https://t.co/TWl3XoySnN',Mon Nov 02 15:34:22 +0000 2020
571,rioomh21,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Mon Nov 02 15:34:25 +0000 2020
572,ii58w,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Mon Nov 02 15:34:29 +0000 2020
573,gi_win17,b'RT @ongliong11: #wallpapers #homescreen #lockscreen  #wallpaper #iPhone12ProMAX  #iPhone12Pro  #iPhone12   #iPhone11  #iPhone  @ongli',Mon Nov 02 15:34:29 +0000 2020
574,ahmad0429,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Mon Nov 02 15:34:30 +0000 2020
575,UZFSD1C55tYBz29,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:34:31 +0000 2020
576,sim_118,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:34:35 +0000 2020
577,MarcPvris,b'RT @HubsideFR: [CONCOURS ] \n\nVous lattendez toujours ? Plus que quelques jours pour gagner un iPhone 12 !\n\nPour participer : \n Likez no',Mon Nov 02 15:34:41 +0000 2020
578,ahmad0429,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:34:42 +0000 2020
579,rioomh21,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:34:54 +0000 2020
580,Ara4356789,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:34:56 +0000 2020
581,zeaq1988,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Mon Nov 02 15:34:57 +0000 2020
582,cvd425g,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Mon Nov 02 15:34:57 +0000 2020
583,rafad___999Aw,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:34:58 +0000 2020
584,zeaq1988,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:35:02 +0000 2020
585,cvd425g,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:35:11 +0000 2020
586,eDnS21,b'RT @jcsatanas: Ma slection de chargeurs secteur et voiture pour iPhone et iPad \n\n#test #autonomie #chargeurs #Smartphone #Android\n\n#iPhone',Mon Nov 02 15:35:12 +0000 2020
587,Nona9i,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:35:15 +0000 2020
588,Ahmed42999361,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:35:17 +0000 2020
589,eDnS21,b'RT @jcsatanas: Ma slection daccessoires pour AirPods et AirPods Pro\n\n#coque #stand #chargeur #support #embout \n\n#AirPodsPro #AirPods \n\n#i',Mon Nov 02 15:35:18 +0000 2020
590,dal1408,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Mon Nov 02 15:35:18 +0000 2020
591,sma_alebdaa,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:35:22 +0000 2020
592,Waqas64510736,"b'@FreedomMobile Your #iPhone12 pre-order system is a hoax. I have a preorder since Oct 16th. Till now, they have no https://t.co/BGViHkfyRD'",Mon Nov 02 15:35:27 +0000 2020
593,fahd_raad_,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:35:31 +0000 2020
594,mm822mm,b'RT @ZainKSA:    iPhone 12    5G \n     #5G   50  \n   \n  ',Mon Nov 02 15:35:34 +0000 2020
595,Jitendra88Yadav,b'RT @stufflistings: The iPhone 12 has a pretty decent battery imo.\n#iPhone12 https://t.co/tVp9JI54cs',Mon Nov 02 15:35:39 +0000 2020
596,giannsi,"b'RT @appleinsider: #Apple designers have spoken up about the design process for #iPhone12 accessories, with gem colors and #MagSafe said to'",Mon Nov 02 15:35:40 +0000 2020
597,mossa04,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Mon Nov 02 15:35:48 +0000 2020
598,janisffm,b'RT @albn: Recording memories will never be the same.\n\nCaptured in 5 seconds with #iPhone12Pro lidar\nProcessed in 20 seconds with https://t.',Mon Nov 02 15:35:59 +0000 2020
599,rhmh5656,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:36:06 +0000 2020
600,mng1010,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:36:09 +0000 2020
601,thinkdiffpod,b'Happy #Apple Monday! Listen to our Feedback on #iPhone12 from former #geniusbar #genius working at #AppleStore over https://t.co/M5FDg6Gp9I',Mon Nov 02 15:36:09 +0000 2020
602,aa__aa40,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:36:11 +0000 2020
603,AppleRTweet,b'RT @thinkdiffpod: Happy #Apple Monday! Listen to our Feedback on #iPhone12 from former #geniusbar #genius working at #AppleStore over 10 ye',Mon Nov 02 15:36:12 +0000 2020
604,moon_ddana124,b'#iPhone12pro\n https://t.co/5d4KjaLLwa',Mon Nov 02 15:36:13 +0000 2020
605,PakakWol1,"b'I thought that when you have #iphone12, you can text your ancestors and give them a phone call. https://t.co/MQFfS7RtBg'",Mon Nov 02 15:36:17 +0000 2020
606,abdoaltwab1,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:36:26 +0000 2020
607,ArnaoutHamzah,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:36:26 +0000 2020
608,Waqas64510736,"b'@FreedomMobile @FreedomMobile #iPhone12 pre-order system is a hoax. I have a preorder since Oct 16th. Till now, the https://t.co/TZDLgHD72S'",Mon Nov 02 15:36:46 +0000 2020
609,jooja_a1,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:36:50 +0000 2020
610,khalid71499003,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:36:52 +0000 2020
611,rx8a_s,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:36:54 +0000 2020
612,uZ5Ru3gbuDBaMP5,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:37:00 +0000 2020
613,ali60719,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:37:00 +0000 2020
614,rx8a_s,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Mon Nov 02 15:37:02 +0000 2020
615,Yusra9221,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:37:03 +0000 2020
616,jawalll3,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:37:06 +0000 2020
617,id7omzh,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:37:09 +0000 2020
618,lavina_majumdar,b'RT @Being_Humor:  ..   .. -   ',Mon Nov 02 15:37:12 +0000 2020
619,b11ssss,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:37:16 +0000 2020
620,ALI_ATASH19,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:37:17 +0000 2020
621,waz707,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:37:20 +0000 2020
622,id7omzh,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Mon Nov 02 15:37:26 +0000 2020
623,Aed3Wael,b'RT @ZainKSA:    iPhone 12    5G \n     #5G   50  \n   \n  ',Mon Nov 02 15:37:28 +0000 2020
624,Mohamme42111008,b'RT @stufflistings: The iPhone 12 has a pretty decent battery imo.\n#iPhone12 https://t.co/tVp9JI54cs',Mon Nov 02 15:37:29 +0000 2020
625,Ay_788,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:37:31 +0000 2020
626,AN111982,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Mon Nov 02 15:37:31 +0000 2020
627,Abu__Abdullah88,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:37:36 +0000 2020
628,m17476169,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:37:38 +0000 2020
629,sliver286,"b'Gente disposta a fare 24h di coda per comprare #iphone12, ma poi tutti scandalizzati per 4 ore di attesa per #tampone #covid'",Mon Nov 02 15:37:39 +0000 2020
630,noorjmaal,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:37:39 +0000 2020
631,tawadara,b'RT @L77:  iPhone 12 Pro  100%  07:30.  7 .  44%   ',Mon Nov 02 15:37:40 +0000 2020
632,Hishamalzemami1,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Mon Nov 02 15:37:48 +0000 2020
633,NSH1406,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Mon Nov 02 15:37:52 +0000 2020
634,Hishamalzemami1,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:37:54 +0000 2020
635,vqjDPZbkwaZOXnU,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:38:03 +0000 2020
636,Arsenio_Lupin75,b'Nonostante tutto sono fiero di essere cittadino Italiano!!! #italia #vivalitalia #tricolore #freccetricolore #FVG https://t.co/awjyQWINmt',Mon Nov 02 15:38:21 +0000 2020
637,AppleRTweet,b'RT @Arsenio_Lupin75: Nonostante tutto sono fiero di essere cittadino Italiano!!! #italia #vivalitalia #tricolore #freccetricolore #FVG #iPh',Mon Nov 02 15:38:29 +0000 2020
638,Nickyrie_,"b'Unaltra cosa interessante, che appena si avvicina il puntatore nel testo, si va a selezionare in modo automatico. https://t.co/Vg3qt4NMXD'",Mon Nov 02 15:38:48 +0000 2020
639,AppleRTweet,"b'RT @Nickyrie_: Unaltra cosa interessante, che appena si avvicina il puntatore nel testo, si va a selezionare in modo automatico.\nSono spes'",Mon Nov 02 15:38:52 +0000 2020
640,husseinabomira,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:38:56 +0000 2020
641,jozaif05,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:38:59 +0000 2020
642,lolola13686462,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:38:59 +0000 2020
643,aot_arav,b'RT @iPhoneiOSth: iPhone 12  iPhone 12 Pro   3    3 .\n',Mon Nov 02 15:39:04 +0000 2020
644,PreppyCH,b' iFace Cafe  https://t.co/5iGc8FFnsJ\n\n#iFace \n# \n#iPhone12Pro https://t.co/lbpTBsh6DQ',Mon Nov 02 15:39:07 +0000 2020
645,w100f,b'RT @ZainKSA:    iPhone 12    5G \n     #5G   50  \n   \n  ',Mon Nov 02 15:39:08 +0000 2020
646,faaadealnassr,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:39:13 +0000 2020
647,Ismail__2021,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:39:16 +0000 2020
648,IbrahimahmdAli,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:39:19 +0000 2020
649,ameer66766,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Mon Nov 02 15:39:31 +0000 2020
650,hamodi2100,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:39:34 +0000 2020
651,Mmona_16,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:39:57 +0000 2020
652,2014Jalila,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:40:01 +0000 2020
653,ZestMoney,b'iPhone12 on your mind?\nWe are here to make your #DiwaliWaliWish come true.\n#BuyNowPayLater\n\n#iphone12 https://t.co/mbN2Butyhh',Mon Nov 02 15:40:05 +0000 2020
654,sweet20800,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Mon Nov 02 15:40:07 +0000 2020
655,a_22all,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Mon Nov 02 15:40:10 +0000 2020
656,aiosh_1957,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:40:16 +0000 2020
657,ALEEIDI,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:40:19 +0000 2020
658,ftuujy14,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Mon Nov 02 15:40:28 +0000 2020
659,Mmona_16,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Mon Nov 02 15:40:36 +0000 2020
660,fhdsaud3,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:40:37 +0000 2020
661,ameer66766,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:40:38 +0000 2020
662,BHflyer5,b'Anyone else get a lemon when they got the iPhone 12 Pro? Apple and a Verizon cant figure out why texting isnt wor https://t.co/Jsw9h3szft',Mon Nov 02 15:40:41 +0000 2020
663,MaanMoh,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:40:44 +0000 2020
664,mohammadsaheb04,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:40:48 +0000 2020
665,NSrhn2009,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Mon Nov 02 15:40:51 +0000 2020
666,190_sho,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:40:53 +0000 2020
667,BrightMinho,b'Portrait Mode  iPhone 12 Pro     https://t.co/QdP65kX78k',Mon Nov 02 15:40:58 +0000 2020
668,h111hl,b'RT @h111hl: #___ #_ #TotalCAFCL #____ #_ #365days  #FicaSoteldo #Dark',Mon Nov 02 15:41:04 +0000 2020
669,lolyas0,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:41:09 +0000 2020
670,SignalTelecom_,b'Are you enjoying widgets on iPhone? \n\nThese are some of the best widgets you can get and how you can add them to y https://t.co/gjJtZ8eCzY',Mon Nov 02 15:41:26 +0000 2020
671,MFO_1997,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:41:28 +0000 2020
672,Kavita_1907,b'RT @ZestMoney: iPhone12 on your mind?\nWe are here to make your #DiwaliWaliWish come true.\n#BuyNowPayLater\n\n#iphone12 #iphone12launch #Diwal',Mon Nov 02 15:41:30 +0000 2020
673,AppleRTweet,b'RT @SignalTelecom_: Are you enjoying widgets on iPhone? \n\nThese are some of the best widgets you can get and how you can add them to your',Mon Nov 02 15:41:31 +0000 2020
674,hhe949h,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:41:33 +0000 2020
675,FmNa12,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:41:34 +0000 2020
676,nabil88841,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:41:35 +0000 2020
677,nabil88841,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Mon Nov 02 15:41:39 +0000 2020
678,con676767,b'RT @Smart_IPTV1:  CONCOURS : GAGNE liPhone 12.  \n\nPour participer :\n\n RT &amp; LIKE le Tweet\n FOLLOW @Smart_IPTV1 \n TAG un AMI\n\nBonne',Mon Nov 02 15:41:39 +0000 2020
679,fuyuzer0,b'Fuyu()\n#Nikon\n#D5600\n#iPhone12Pro \n#photography \n# https://t.co/TJTyMq0zXD',Mon Nov 02 15:41:42 +0000 2020
680,yasseenoo99,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:41:44 +0000 2020
681,_kok01,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Mon Nov 02 15:41:49 +0000 2020
682,AppleParaTodos_,b'Sin duda estas son las fotos que mejor representan al nuevo #iPhone12Pro en su color Pacfic Blue #Apple https://t.co/pqRXKOPHCb',Mon Nov 02 15:41:49 +0000 2020
683,AZAZ35576674,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:41:51 +0000 2020
684,AppleRTweet,b'RT @AppleParaTodos_: Sin duda estas son las fotos que mejor representan al nuevo #iPhone12Pro en su color Pacfic Blue #Apple https://t.co/',Mon Nov 02 15:41:55 +0000 2020
685,5__8cz,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:41:57 +0000 2020
686,H66et,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:42:06 +0000 2020
687,good_nice2030,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:42:14 +0000 2020
688,DistritoApple,b'Buenos das  \nMs usuarios nos comparten sus fotos con sus #iPhone12Pro \n#Apple #AppleEvent #FelizLunes https://t.co/WHh2ptIBOP',Mon Nov 02 15:42:15 +0000 2020
689,abuabdalh555,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:42:19 +0000 2020
690,AppleRTweet,b'RT @DistritoApple: Buenos das  \nMs usuarios nos comparten sus fotos con sus #iPhone12Pro \n#Apple #AppleEvent #FelizLunes #QuedateEnCasa',Mon Nov 02 15:42:19 +0000 2020
691,mGBwWMHtIWfSKf6,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:42:27 +0000 2020
692,Man_Of_IKEA,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Mon Nov 02 15:42:30 +0000 2020
693,Man_Of_IKEA,b'RT @ZestMoney: iPhone12 on your mind?\nWe are here to make your #DiwaliWaliWish come true.\n#BuyNowPayLater\n\n#iphone12 #iphone12launch #Diwal',Mon Nov 02 15:42:30 +0000 2020
694,Man_Of_IKEA,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Mon Nov 02 15:42:30 +0000 2020
695,Man_Of_IKEA,b'RT @SignalTelecom_: Are you enjoying widgets on iPhone? \n\nThese are some of the best widgets you can get and how you can add them to your',Mon Nov 02 15:42:30 +0000 2020
696,77Mmoon,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:42:42 +0000 2020
697,77Mmoon,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Mon Nov 02 15:42:52 +0000 2020
698,LcyEv6,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:42:55 +0000 2020
699,Mo7medadnan,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:42:58 +0000 2020
700,hanamikan2525,b'#iPhone12Pro \n\n\n',Mon Nov 02 15:43:00 +0000 2020
701,nawaf0677,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:43:00 +0000 2020
702,iy_eaa,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:43:03 +0000 2020
703,RajRipubhanjan,b'RT @PrayagrajWale:       ',Mon Nov 02 15:43:08 +0000 2020
704,RicardDelphine,b'RT @Smart_IPTV1:  CONCOURS : GAGNE liPhone 12.  \n\nPour participer :\n\n RT &amp; LIKE le Tweet\n FOLLOW @Smart_IPTV1 \n TAG un AMI\n\nBonne',Mon Nov 02 15:43:09 +0000 2020
705,coWCZ21GJ38WBrq,b'#3',Mon Nov 02 15:43:10 +0000 2020
706,lynecholette,"b'#iPhone12Pro  #PVTCanada CDI Oprateurs de peinture industrielle *12 postes* (H/F) Qubec ,Canada \nCAP ou BEP  ou C https://t.co/nsPt816UBP'",Mon Nov 02 15:43:10 +0000 2020
707,m0m02as,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:43:12 +0000 2020
708,iphonegomi,b'\n #Apple \n\n#MagSafe https://t.co/Cm5WUpJcBX',Mon Nov 02 15:43:16 +0000 2020
709,ssaig,"b'No one compares photos like this in real life. If its able to capture a moment without missing it, that matters. A https://t.co/bLVo7fMuZG'",Mon Nov 02 15:43:19 +0000 2020
710,iiplib,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:43:29 +0000 2020
711,sultan_911,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:44:05 +0000 2020
712,m_totb,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:44:09 +0000 2020
713,M7S78,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:44:10 +0000 2020
714,FREEOIL,b'',Mon Nov 02 15:44:13 +0000 2020
715,AppleRTweet,b'RT @iphonegomi: \n #Apple \n\n#MagSafe #iPhone #iPhon',Mon Nov 02 15:44:16 +0000 2020
716,BrightMinho,b' iPhone 12 Pro  LiDAR scanner     \n Google  https://t.co/9xAYO00M7L',Mon Nov 02 15:44:20 +0000 2020
717,abd_77a,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Mon Nov 02 15:44:21 +0000 2020
718,wnpeachyou4,b'RT @BrightMinho: Portrait Mode  iPhone 12 Pro     https://t.co/bGUYJqGU',Mon Nov 02 15:44:24 +0000 2020
719,f1f1f17002,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:44:28 +0000 2020
720,ahmadalahmadi84,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:44:28 +0000 2020
721,abd_77a,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:44:30 +0000 2020
722,jaaazx_1,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:44:33 +0000 2020
723,mSvCxkPoWloRIJI,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:44:36 +0000 2020
724,bvxzcv,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:44:40 +0000 2020
725,creepysoulx,b'RT @theCircaTECH: iPhone 12 pro portrait mode did pretty good #iphone12pro https://t.co/MsXpHWVwqa',Mon Nov 02 15:44:42 +0000 2020
726,1KSA_2030,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:44:42 +0000 2020
727,wasawa_t,b'RT @BrightMinho:  iPhone 12 Pro  LiDAR scanner     \n Google ',Mon Nov 02 15:44:43 +0000 2020
728,Dede700,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:44:58 +0000 2020
729,minygg__,b'RT @BrightMinho:  iPhone 12 Pro  LiDAR scanner     \n Google ',Mon Nov 02 15:45:10 +0000 2020
730,bgirija303,b'Wall for All \n\n#wallpapers #Wallpaper #Apple #iPhone12 #iPhone12Pro #iPhone12ProMax #iPhone11 #Google #twitter https://t.co/NhW2mOWaUw',Mon Nov 02 15:45:10 +0000 2020
731,ppmmiii,b'RT @BrightMinho:  iPhone 12 Pro  LiDAR scanner     \n Google ',Mon Nov 02 15:45:11 +0000 2020
732,tsweeq22,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:45:13 +0000 2020
733,Loda_Mohamed22,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Mon Nov 02 15:45:14 +0000 2020
734,Polidalberg,b'RT @appleinsider: Investment bank JP Morgan is tracking what appears to be higher demand for the #iPhone12Pro than its cheaper #iPhone12 co',Mon Nov 02 15:45:19 +0000 2020
