,name,text,time
0,eikichidubled,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Wed Oct 28 14:42:59 +0000 2020
1,iTrackr_fr,"b'iPhoneAddict : LiPhone 12 Pro passe aux tests de rsistance, rayures et au briquet #iPhone12Pro https://t.co/5Giow74blx'",Wed Oct 28 14:43:03 +0000 2020
2,ViaTecnologica,"b'Para los que han desplegado su odio crudo contra #Apple por haber eliminado el adaptador en #iphone12, les tenemos https://t.co/gFZvjqKmlC'",Wed Oct 28 14:43:05 +0000 2020
3,Aegonthemummer,"b""Lmao wasn't this obvious""",Wed Oct 28 14:43:07 +0000 2020
4,Jord1511,"b'RT @theMrMobile: I filmed a weekend in Philadelphia through the lens of the latest iPhone!\n\nJoin me for a blast of a road trip, from contro'",Wed Oct 28 14:43:08 +0000 2020
5,GNerulla,b'Modi facing up terrible consequences of his mistake against #Farmers #SFJ believes in #BALLOT not #BULLET support https://t.co/zt9dfTQbCe',Wed Oct 28 14:43:08 +0000 2020
6,MCommentry,"b""That's Business !! \n#iphone12 https://t.co/y7ahtJz6ri""",Wed Oct 28 14:43:10 +0000 2020
7,ADGArrio,"b'RT @iAm_erica: Hehe that #MagSafe puck really does work with everything... well, almost everything. The EMR tech of the S Pen isnt appreci'",Wed Oct 28 14:43:24 +0000 2020
8,AppleRTweet,"b'RT @ViaTecnologica: Para los que han desplegado su odio crudo contra #Apple por haber eliminado el adaptador en #iphone12, les tenemos noti'",Wed Oct 28 14:43:26 +0000 2020
9,cocage55,b'#iPhone12Pro  \n',Wed Oct 28 14:43:33 +0000 2020
10,micro_seconds,b'#iphone #iphone12\n---------------\nMicroSECONDS Computer Consulting | On-site Computer and tech services in the San https://t.co/bZ0QW814oB',Wed Oct 28 14:43:36 +0000 2020
11,mikem784,"b'RT @iblason: Our full #iPhone12 collection of cases is now on Amazon.  Choose from the 20-ft drop tested Ares, the strong and stylish Cos'",Wed Oct 28 14:43:50 +0000 2020
12,Johnathanblade,"b'RT @theMrMobile: I filmed a weekend in Philadelphia through the lens of the latest iPhone!\n\nJoin me for a blast of a road trip, from contro'",Wed Oct 28 14:44:12 +0000 2020
13,flowwbott1,b'RT @JakeWeld1: I applaude the iPhone 12 for its measuring feature. Do you have any idea how many women are going to be saved from unwanted',Wed Oct 28 14:44:24 +0000 2020
14,borico1103,b'RT @kitcut_live: #iPhone12 #iPhone12Pro \n\n12\nMagSafeUSB Type-C\n\nApple\n\n@kitcut_live',Wed Oct 28 14:44:28 +0000 2020
15,saraaahaley,b'@supcase_atl is giving away an #iPhone12 and this could be the tweet the wins! Enter everyday to increase your chan https://t.co/ZewXqBbQsw',Wed Oct 28 14:44:34 +0000 2020
16,x_aoao1,b'RT @_moemoka: Vlog file#93 \n\n\n\niPhone12Pro\n\n\n\n\n\n\n2\n',Wed Oct 28 14:44:46 +0000 2020
17,kotume_chan,b'RT @ryoiwa23: Iphone12 pro\n\n\n\n#\n# \n# \n\n# # \n# \n#Iphone12 #iP',Wed Oct 28 14:45:00 +0000 2020
18,kenkosa_n,b'Android\n\n#iPhone12Pro https://t.co/AF1GMun9Xq',Wed Oct 28 14:45:15 +0000 2020
19,PP2rxa,b'RT @rose76com:     5 \n#iPhone12 \n   \n   \n  \n#__',Wed Oct 28 14:45:20 +0000 2020
20,melaneeju,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Wed Oct 28 14:45:25 +0000 2020
21,xoxosssxoxo,b'RT @BrightMinho:  iPhone 12 Pro\n\n     LiDAR scanner \n\n..',Wed Oct 28 14:45:27 +0000 2020
22,MWAM_235,b'RT @jon_prosser: Night mode is witch craft. #iPhone12Pro \n\nReality                          Night mode https://t.co/iGbco0uKkE',Wed Oct 28 14:46:02 +0000 2020
23,lll_81101,b'RT @veuy__:  #iPhone12 https://t.co/m5Uo4UowJv',Wed Oct 28 14:46:30 +0000 2020
24,rvjaBjfG7StIvie,b'RT @giveawayKSA1: \n   #_\n\n    #  40    \n    10.200  \n\n#_\n#FIFA21\n\n',Wed Oct 28 14:46:34 +0000 2020
25,_acheaw,"b'RT @AppleTerminal: News:\n\n#iPhone12 display units are starting to see paint chip away from the flat edges, while likely due to the frequent'",Wed Oct 28 14:46:35 +0000 2020
26,TAKASEY88,b'RT @_moemoka: Vlog file#93 \n\n\n\niPhone12Pro\n\n\n\n\n\n\n2\n',Wed Oct 28 14:47:01 +0000 2020
27,atagon,b'#iPhone12Pro \n\n https://t.co/J6lJeCMIAm',Wed Oct 28 14:47:06 +0000 2020
28,rvjaBjfG7StIvie,b'RT @giveawayKSA1: \n   #_\n\n    #12   512GB \n    6200  \n\n#_\n#FIFA21\n\n',Wed Oct 28 14:47:29 +0000 2020
29,henklbr,"b""@ASB_YT Nice , but obviously she doesn't like the #iPhone12Pro """,Wed Oct 28 14:47:30 +0000 2020
30,b1435a_sa,b'RT @giveawayKSA1: \n   #_\n\n    #  40    \n    10.200  \n\n#_\n#FIFA21\n\n',Wed Oct 28 14:47:31 +0000 2020
31,PhilipTBoosey,"b'RT @AppleEventTimer: Preorders for iPhone 12 mini, iPhone 12 Pro Max and HomePod mini will start in 9 days. \n#AppleEvent #iPhone12 https://'",Wed Oct 28 14:47:36 +0000 2020
32,Codwg,b'RT @AZAYER_: ***  *** # #  \n\n  \n\n3     # #_ \n  \n#',Wed Oct 28 14:48:02 +0000 2020
33,H6SIavHQw7QdDRh,b'RT @AndroidAuth: The charger-less iPhone 12 isnt as eco-friendly as Apple wants you to think.\nRead more: https://t.co/973YfAqnx1 \n\n#techno',Wed Oct 28 14:48:02 +0000 2020
34,Codwg,b'RT @AZAYER_: # \n# # #\n\n\n#_3 #iPhone12Pro\n50   1\n\n#_5 #SA',Wed Oct 28 14:48:02 +0000 2020
35,TravisMcP,"b'Make sure to check this out.  Some of you are aware my first podcast ever was called ""Scrapple Sandwich"" and my int https://t.co/1p7nUGGQGl'",Wed Oct 28 14:48:10 +0000 2020
36,ImpactFxTrader,"b""RT @Dayoawe1: \n***TATCOIN***\nHave you been looking for how to invest in a new Crypto currency? TATCOIN is the Africa's Utility Token. R""",Wed Oct 28 14:48:13 +0000 2020
37,Codwg,"b'RT @AZAYER_: #___\n\n#_1\n15 = 13,250\n\n#_2\n - -'",Wed Oct 28 14:48:29 +0000 2020
38,Codwg,"b'RT @azayerthobe: #___\n\n#_1\n15 = 13,250\n\n#_2\n - -'",Wed Oct 28 14:48:32 +0000 2020
39,b1435a_sa,b'RT @giveawayKSA1: \n   #_\n\n    #12   512GB \n    6200  \n\n#_\n#FIFA21\n\n',Wed Oct 28 14:48:37 +0000 2020
40,pokosuke77777,b'RT @SB_shizumina: \n#SoftBank \n\n\nhttps://t.co/bfBEjsUic7\n\n# #Softbank #iPhone12 #iPhone12Pro\n# # # #',Wed Oct 28 14:48:39 +0000 2020
41,Filmize_nekar,b'RT @konchan0405: #iPhone12Pro  \n\n#USJ \n#USJ\n# https://t.co/JKw9kD48oG',Wed Oct 28 14:48:47 +0000 2020
42,bangbang3118,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Wed Oct 28 14:48:52 +0000 2020
43,Codwg,b'RT @AZAYER_:       3   # \n\n         \n\ninfo@azayer.com\n\n#',Wed Oct 28 14:49:28 +0000 2020
44,noanoa_77,b'RT @_moemoka: Vlog file#93 \n\n\n\niPhone12Pro\n\n\n\n\n\n\n2\n',Wed Oct 28 14:49:46 +0000 2020
45,10HZhMCRwRvM7PY,b'iPhone12\n#iPhone12Pro \n#iPhone12mini',Wed Oct 28 14:49:52 +0000 2020
46,ATTNetworkk,"b""RT @ATT: Have you heard? We've got our best smartphone deals for new and existing customers, like the new #iPhone12 for as low as $0 with t""",Wed Oct 28 14:50:00 +0000 2020
47,Phymon,b'RT @jon_prosser: Night mode is witch craft. #iPhone12Pro \n\nReality                          Night mode https://t.co/iGbco0uKkE',Wed Oct 28 14:50:06 +0000 2020
48,ATTNetworkk,"b""RT @ATT: Reason #1 to switch, add a line, or upgrade:\nYou couldn't hold it.  Check out our wide variety of #5G devices, like the #iPhone12""",Wed Oct 28 14:50:10 +0000 2020
49,ATTNetworkk,b'RT @ATT: Your health is our priority. You can count on our stores to remain safe and sanitary. We also have curbside pickup or delivery to',Wed Oct 28 14:50:14 +0000 2020
50,ATTNetworkk,"b'RT @ATT: Were loving the sleek new look &amp; feel of the #iPhone12 and cant wait for you to check it out! \n\nWhen you get a new device, how'",Wed Oct 28 14:50:20 +0000 2020
51,abzazmoooon,b'RT @AbaqStoreSA:         #iPhone12 \n\n   :\n-    \n-     \n- ',Wed Oct 28 14:50:29 +0000 2020
52,InonBeSh,"b'   12 ,   &gt;&gt;  https://t.co/UHiklXIzDe\n\n@IsraelHayomHeb #apple #iphone12'",Wed Oct 28 14:50:31 +0000 2020
53,rickyricky8168,b'RT @ryoiwa23: Iphone12 pro\n\n\n\n#\n# \n# \n\n# # \n# \n#Iphone12 #iP',Wed Oct 28 14:50:49 +0000 2020
54,ninakooh,b'RT @BrightMinho:   555555',Wed Oct 28 14:50:51 +0000 2020
55,AppleRTweet,"b'RT @InonBeSh:    12 ,   &gt;&gt;  https://t.co/UHiklXIzDe\n\n@IsraelHayomHeb #apple #iphone12'",Wed Oct 28 14:50:51 +0000 2020
56,LesniakDorian,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Wed Oct 28 14:50:53 +0000 2020
57,ImpactFxTrader,"b""RT @Dayoawe1: Read to the end\n\nDon't just click but register. Reliable Brokers\nBinary Options (Vix) https://t.co/0kWp4eQMfE\n\nAlso,https://t""",Wed Oct 28 14:50:53 +0000 2020
58,Rayan_Jamali_15,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Wed Oct 28 14:50:56 +0000 2020
59,CameraMiOS,"b'Camera M Version 4\n\nOptimized for iPhone 12 Mini, iPhone 12, iPhone 12 Pro, iPhone 12 Pro Max, and iPad Air 4 https://t.co/vft0uKyZ7p'",Wed Oct 28 14:51:02 +0000 2020
60,punoinaimori,b'iPhone12 pro...\n\n https://t.co/uEDXbufZg6',Wed Oct 28 14:51:20 +0000 2020
61,ATTNetworkk,"b'RT @ATT: ""Hey hey!"" -our Chicago team to you when you come in for your new #iPhone12 with #ATTNationwide5G! \nThey can\'t wait to share how'",Wed Oct 28 14:51:27 +0000 2020
62,bangchomu,b'\n#iPhone12 #iOS1402 https://t.co/vidfows2yO',Wed Oct 28 14:51:31 +0000 2020
63,IsraelHayomHeb,"b'RT @InonBeSh:    12 ,   &gt;&gt;  https://t.co/UHiklXIzDe\n\n@IsraelHayomHeb #apple #iphone12'",Wed Oct 28 14:51:45 +0000 2020
64,Kamigami_en_Y,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Wed Oct 28 14:51:47 +0000 2020
65,commandn,"b'Interesting: Looks like ""#iPhone12 &amp; 12 Pro displays are interchangeable and can be swapped without issue, though t https://t.co/TvneXLRnQE'",Wed Oct 28 14:52:05 +0000 2020
66,bangchomu,b'\n\n#iPhone12 #iOS142',Wed Oct 28 14:52:16 +0000 2020
67,yamatoshi_PC,b'\niPhone12/iPhone12Pro\n\nhttps://t.co/KcBRNrQJed\n\n#iPhone12Pro #iphone12 # #',Wed Oct 28 14:52:18 +0000 2020
68,ninakooh,b'RT @UNicharee: ',Wed Oct 28 14:52:20 +0000 2020
69,theunlockr,"b""Come see a different perspective of Philly and the iPhone 12 Pro in @theMrMobile's cinematic camera test """,Wed Oct 28 14:52:33 +0000 2020
70,bangchomu,b'\n\n#iPhone12 #iOS142 https://t.co/Y5Q2wsaDBW',Wed Oct 28 14:52:43 +0000 2020
71,joyydear,b'@jackwngs meme\n#AForcadoQuerer #BRAxPER #brasilnoeiplus #AppleEvent  #TDYAwards #iPhone12 #AlbumoftheYear https://t.co/yJ0O0zUsbt',Wed Oct 28 14:52:46 +0000 2020
72,RWW,b'iPhone 12 drop test results are in: Ceramic shield is as tough as it sounds https://t.co/1ecsE67Llt - https://t.co/sztX16uKDo',Wed Oct 28 14:53:02 +0000 2020
73,joyydear,b'@hobi6s pode\n#AForcadoQuerer #BRAxPER #brasilnoeiplus #AppleEvent  #TDYAwards #iPhone12 #AlbumoftheYear https://t.co/JLdWJdteCb',Wed Oct 28 14:53:06 +0000 2020
74,_7m2k,b'RT @giveawayKSA1: \n   #_\n\n    #  40    \n    10.200  \n\n#_\n#FIFA21\n\n',Wed Oct 28 14:53:08 +0000 2020
75,marprf2,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Wed Oct 28 14:53:08 +0000 2020
76,missxmpp,b'RT @BrightMinho:  iPhone 12 Pro\n\n     LiDAR scanner \n\n..',Wed Oct 28 14:53:10 +0000 2020
77,AZAYER_,b'RT @AZAYER_: ***  *** # #  \n\n  \n\n3     # #_ \n  \n#',Wed Oct 28 14:54:02 +0000 2020
78,AZAYER_,b'RT @AZAYER_: # \n# # #\n\n\n#_3 #iPhone12Pro\n50   1\n\n#_5 #SA',Wed Oct 28 14:54:05 +0000 2020
79,AZAYER_,"b'RT @AZAYER_: #___\n\n#_1\n15 = 13,250\n\n#_2\n - -'",Wed Oct 28 14:54:09 +0000 2020
80,ccespaigirones,"b""RT @Fnac_CAT: Les tan esperades novetats d'Apple ja sn a les botigues #Fnac! Vine a buscar el teu #iPhone12Pro , #iPhone12 i #iPadair202""",Wed Oct 28 14:54:20 +0000 2020
81,joyydear,b'@rafa_lomovtov #AForcadoQuerer #BRAxPER #brasilnoeiplus #AppleEvent  #TDYAwards #iPhone12 #AlbumoftheYear https://t.co/HuBJubG884',Wed Oct 28 14:54:30 +0000 2020
82,MD37714535,b'RT @ryoiwa23: Iphone12 pro\n\n\n\n#\n# \n# \n\n# # \n# \n#Iphone12 #iP',Wed Oct 28 14:54:35 +0000 2020
83,JunichiJY,b'iPhone12Pro\n\n#iPhone12Pro \n#iPhone12 https://t.co/2r39t4XbPo',Wed Oct 28 14:54:45 +0000 2020
84,fmagallanes76,b'RT @iblason: #iPhone12 and #iPhone12Pro are out today! Which model do you want to get your hands on? Be sure to pair it with the perfect ca',Wed Oct 28 14:54:59 +0000 2020
85,iTech911,b'RT @jon_prosser: Night mode is witch craft. #iPhone12Pro \n\nReality                          Night mode https://t.co/iGbco0uKkE',Wed Oct 28 14:55:09 +0000 2020
86,DB_fenggang,b'\n\n\n\n\n\n#iPhone12Pro\n# https://t.co/TGvLAydUm9',Wed Oct 28 14:55:10 +0000 2020
87,sasasarock,b'RT @ryoiwa23: Iphone12 pro\n\n\n\n#\n# \n# \n\n# # \n# \n#Iphone12 #iP',Wed Oct 28 14:55:18 +0000 2020
88,WinPhanKyle,"b'RT @theMrMobile: I filmed a weekend in Philadelphia through the lens of the latest iPhone!\n\nJoin me for a blast of a road trip, from contro'",Wed Oct 28 14:55:28 +0000 2020
89,ARiiiij0,"b'RT @AZAYER_: #___\n\n#_1\n15 = 13,250\n\n#_2\n - -'",Wed Oct 28 14:55:31 +0000 2020
90,felipebportela,b'Stocks only goes down lol thanks $AMD #tradeoftheweek #iPhone12 #daytrading #stockmarket https://t.co/ZJhcu7QrV2',Wed Oct 28 14:55:36 +0000 2020
91,cozyjose,b'RT @jon_prosser: Night mode is witch craft. #iPhone12Pro \n\nReality                          Night mode https://t.co/iGbco0uKkE',Wed Oct 28 14:55:41 +0000 2020
92,McCarthylives,b'RT @jon_prosser: Night mode is witch craft. #iPhone12Pro \n\nReality                          Night mode https://t.co/iGbco0uKkE',Wed Oct 28 14:55:43 +0000 2020
93,Dayoawe1,"b""RT @ImpactFxTrader: \n***TATCOIN***\nHave you been looking for how to invest in a new Crypto currency? TATCOIN is the Africa's Utility To""",Wed Oct 28 14:55:56 +0000 2020
94,shiraga_japan,b'RT @ryoiwa23: Iphone12 pro\n\n\n\n#\n# \n# \n\n# # \n# \n#Iphone12 #iP',Wed Oct 28 14:56:00 +0000 2020
95,zunaid,b'The latest The Zunaid Khan Daily! https://t.co/lpM6t6vsi2 #apple #iphone12pro',Wed Oct 28 14:56:17 +0000 2020
96,TharunkumarAR,"b'Looks like the #iPhone13 will have a 1TB storage option ( Probably not the base option), 8k video recording, ( Most https://t.co/UKEB4UZLM8'",Wed Oct 28 14:56:30 +0000 2020
97,GNerulla,b'Modis Government neglected an unstable situation of poor farmers which is why they facing hatred from #punjab #SFJ https://t.co/HqhxIWL4as',Wed Oct 28 14:56:31 +0000 2020
98,kazunoko0603,b'\niPhone12pro\n1iPhone12pro\n\n#iPhone12Pro \n# \n# https://t.co/GnzTVwr7JV',Wed Oct 28 14:56:35 +0000 2020
99,AppleRTweet,"b'RT @TharunkumarAR: Looks like the #iPhone13 will have a 1TB storage option ( Probably not the base option), 8k video recording, ( Most like'",Wed Oct 28 14:56:38 +0000 2020
100,OooO_OooO_M,b' 555',Wed Oct 28 14:56:38 +0000 2020
101,loulenon,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Wed Oct 28 14:56:39 +0000 2020
102,DarkChicken18,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Wed Oct 28 14:56:40 +0000 2020
103,per_fransson,b'#iphone12pro #balticsea @ Kmpingestranden https://t.co/hm04tRnGTX',Wed Oct 28 14:56:47 +0000 2020
104,Just_A_B00K,b'RT @UNicharee: ',Wed Oct 28 14:57:00 +0000 2020
105,Mnadi1392,b'RT @smartechdaily:    #iPhone12  #iPhone12Pro          https://t.co/BpDB0sugoM',Wed Oct 28 14:57:08 +0000 2020
106,digitalmozart,b'RT @AndroidAuth: The charger-less iPhone 12 isnt as eco-friendly as Apple wants you to think.\nRead more: https://t.co/973YfAqnx1 \n\n#techno',Wed Oct 28 14:57:08 +0000 2020
107,fgifriday,b'RT @babebuux: iphone 7 plus()   +\niphone12 ',Wed Oct 28 14:57:09 +0000 2020
108,R9BdCr05rYIhWfw,b'RT @TSUBASA_otoku: #RT #GoodLuckSoldierChen #iPhone #iPhone12 #',Wed Oct 28 14:57:12 +0000 2020
109,joyydear,b'@JENN1ESGIRL pode \n#AForcadoQuerer #BRAxPER #brasilnoeiplus #AppleEvent  #TDYAwards #iPhone12 #AlbumoftheYear https://t.co/s9CnwnCL4r',Wed Oct 28 14:57:24 +0000 2020
110,RO53kai,b'RT @kitcut_live: #iPhone12 #iPhone12Pro \n\n12\nMagSafeUSB Type-C\n\nApple\n\n@kitcut_live',Wed Oct 28 14:57:59 +0000 2020
111,53s_1,b'RT @AZAYER_: ***  *** # #  \n\n  \n\n3     # #_ \n  \n#',Wed Oct 28 14:58:03 +0000 2020
112,mty014,b'\n ww',Wed Oct 28 14:58:08 +0000 2020
113,ouentaicho100,b'RT @_moemoka: Vlog file#93 \n\n\n\niPhone12Pro\n\n\n\n\n\n\n2\n',Wed Oct 28 14:58:16 +0000 2020
114,mikem784,b'RT @iblason: #iPhone12 and #iPhone12Pro are out today! Which model do you want to get your hands on? Be sure to pair it with the perfect ca',Wed Oct 28 14:58:20 +0000 2020
115,PeterBetances,b'RT @AndroidAuth: The charger-less iPhone 12 isnt as eco-friendly as Apple wants you to think.\nRead more: https://t.co/973YfAqnx1 \n\n#techno',Wed Oct 28 14:58:33 +0000 2020
116,mikem784,"b""RT @iblason:  IPHONE 12 PRO MAX GIVEAWAY  Here's how to enter: \n\n1 Enter our official giveaway on Gleam: https://t.co/71aEecAocx\n2 Ra""",Wed Oct 28 14:58:34 +0000 2020
117,Yuvaravi4,"b'RT @Poorvika_Mobile: Get upto 6,000* Off on #Apple #AirPods when you Pre-Book the newly launched #iPhone12 / 12 Pro, exclusively at #Poorv'",Wed Oct 28 14:59:06 +0000 2020
118,AwusiQ,b'@pkmboafo @katchels ',Wed Oct 28 14:59:13 +0000 2020
119,KATAMANI_VII,b'RT @shexican: In other news glass breaks #iphone12pro https://t.co/OnA5Crk3gR',Wed Oct 28 14:59:37 +0000 2020
120,jcsatanas,"b'#BONPLAN #PROMO du jour\n\nAirPods Pro  214, couteurs Bluetooth Aukey, coques et vitres ESR pour iPhone 12/12 Pro, https://t.co/QWWyYc0MPk'",Wed Oct 28 15:00:02 +0000 2020
121,Ledav74,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Wed Oct 28 15:00:12 +0000 2020
122,yudetaros,b'10/28 #KDDI  #Softbank 2# #iPhone12 HP\n\nKDDI(UQ) 20GB 3980\nSB https://t.co/JDls0pFBK9',Wed Oct 28 15:00:38 +0000 2020
123,twelvesouth,b'Hook your new #iPhone12 up with the charging stand that does it all! #HiRiseWireless is a gorgeous upright desktop https://t.co/cHLAXyIbQn',Wed Oct 28 15:00:40 +0000 2020
124,Nicolasde777,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Wed Oct 28 15:01:04 +0000 2020
125,hakuya3737,b'RT @kitcut_live: #iPhone12 #iPhone12Pro \n\n12\nMagSafeUSB Type-C\n\nApple\n\n@kitcut_live',Wed Oct 28 15:01:11 +0000 2020
126,BucKCQT7GEiyIwl,b'RT @_moemoka: Vlog file#93 \n\n\n\niPhone12Pro\n\n\n\n\n\n\n2\n',Wed Oct 28 15:01:23 +0000 2020
127,survna,b'    ',Wed Oct 28 15:01:54 +0000 2020
128,rihamty3,b'RT @AZAYER_: # \n# # #\n\n\n#_3 #iPhone12Pro\n50   1\n\n#_5 #SA',Wed Oct 28 15:02:01 +0000 2020
129,daliadepaz,b'Hoy hay dosis de tecnologa en el #HeraldoRadio \n y ya estoy lista para contarles cmo me ha ido con el #iPhone12 https://t.co/AP30YzwRuG',Wed Oct 28 15:02:02 +0000 2020
130,itguys_london,b'One of the best things about the old MacBook Air was its MagSafe charger  it connected to your laptop with magnets https://t.co/fDLcGohXn0',Wed Oct 28 15:02:07 +0000 2020
131,happyplustakaya,b'RT @mihokoushin: \niPhone12Pro\nhttps://t.co/AWT8QqZcmE\n\n#iPhone12Pro \n# \n#\n#\n#',Wed Oct 28 15:02:17 +0000 2020
132,SimoneRusso_YT,"b'So blue, so good\n#iPhone12 \nInstagram: simonerusso_yt https://t.co/iNnYHoVm7r'",Wed Oct 28 15:02:31 +0000 2020
133,taktaketaktake,b'RT @raki_kyaba: iphone12 ipad macbook pro\nnote1000\n\n@raki_kyaba \nRT\n10312359',Wed Oct 28 15:02:33 +0000 2020
134,vmontufar,b'RT @daliadepaz: Hoy hay dosis de tecnologa en el #HeraldoRadio \n y ya estoy lista para contarles cmo me ha ido con el #iPhone12 y 12 Pro',Wed Oct 28 15:03:09 +0000 2020
135,KoffyBoachie,b'RT @jon_prosser: Night mode is witch craft. #iPhone12Pro \n\nReality                          Night mode https://t.co/iGbco0uKkE',Wed Oct 28 15:03:14 +0000 2020
136,___centimeter,b'RT @iaumreview: #iPhone12 vs #Blue things in Thailand #iaumreview #iPhone12TH https://t.co/jsWe3hJQQD',Wed Oct 28 15:03:30 +0000 2020
137,09Impala67,"b""RT @TechTabletscom: iPhone 12 Pro Vs Oneplus 8T Vs Xiaomi Mi 10 Ultra Camera Comparison Online! https://t.co/EFhntPZTRn It's closer than yo""",Wed Oct 28 15:03:23 +0000 2020
138,BasicAppleGuy,b'4 things:\n1. #iPhone12 scratches at Level 6 - similar to the iPhone 11.\n2. Pocket lint must therefore have a Mohs h https://t.co/yiawiDlEfg',Wed Oct 28 15:03:21 +0000 2020
139,AviadOkavi,b'',Wed Oct 28 15:03:42 +0000 2020
140,LouayDari,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Wed Oct 28 15:03:54 +0000 2020
141,zaheenhafzer,"b'RT @theMrMobile: I filmed a weekend in Philadelphia through the lens of the latest iPhone!\n\nJoin me for a blast of a road trip, from contro'",Wed Oct 28 15:03:55 +0000 2020
142,LouayDari,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Wed Oct 28 15:03:54 +0000 2020
143,mahmmdalsofyane,b'RT @AZAYER_: ***  *** # #  \n\n  \n\n3     # #_ \n  \n#',Wed Oct 28 15:04:01 +0000 2020
144,sozwasntme,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Wed Oct 28 15:04:01 +0000 2020
145,LapailleThomas,b'Bas go @HubsideFR merci davance',Wed Oct 28 15:04:13 +0000 2020
146,_ox07,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Wed Oct 28 15:04:21 +0000 2020
147,joyydear,b'@SAN4KOOK pode sim \n#AForcadoQuerer #BRAxPER #brasilnoeiplus #AppleEvent  #TDYAwards #iPhone12 #AlbumoftheYear https://t.co/B9J934Xw39',Wed Oct 28 15:04:45 +0000 2020
148,ketingsocieti,"b""RT @aneesdadabhay: Disappointed with the #iPhone12Pro's battery life in comparison to the 11 Pro Max that I've been using for the past year""",Wed Oct 28 15:05:00 +0000 2020
149,JoeMorrissey,b'RT @jon_prosser: Night mode is witch craft. #iPhone12Pro \n\nReality                          Night mode https://t.co/iGbco0uKkE',Wed Oct 28 15:05:03 +0000 2020
150,MonchoMason,"b'RT @iAm_erica: Hehe that #MagSafe puck really does work with everything... well, almost everything. The EMR tech of the S Pen isnt appreci'",Wed Oct 28 15:05:06 +0000 2020
151,yamamtoblog,b'5GiPhone121\niPhone12\n# # #iPhone12 #iPhone12Pro https://t.co/wsXV7BCFqb',Wed Oct 28 15:05:10 +0000 2020
152,MobileGdgt,b'RT @twelvesouth: Hook your new #iPhone12 up with the charging stand that does it all! #HiRiseWireless is a gorgeous upright desktop stand f',Wed Oct 28 15:05:11 +0000 2020
153,kaageee_,b'#iPhone12Pro #iPhone11 #iPhone11Pro',Wed Oct 28 15:05:16 +0000 2020
154,yamamtoblog,b'5GiPhone121\niPhone12\n\n# # #iPhone12 #iPhone12Pro #iPhone #5G',Wed Oct 28 15:05:35 +0000 2020
155,TharunkumarAR,"b'Dms are always open on this acc and @appleparody_tm if u wanna send me some info about a certain fruit company, you https://t.co/oiAdkgvDaa'",Wed Oct 28 15:05:45 +0000 2020
156,MVelarde14,b'No soy fan de la marca Apple pero este Iphone est bien hermoso ',Wed Oct 28 15:05:52 +0000 2020
157,IG_001214,b'w\n#iPhone12 https://t.co/YLE2td1oey',Wed Oct 28 15:05:52 +0000 2020
158,AppleRTweet,"b'RT @TharunkumarAR: Dms are always open on this acc and @appleparody_tm if u wanna send me some info about a certain fruit company, youll s'",Wed Oct 28 15:05:55 +0000 2020
