,name,text,time
40,ipromagz,b'14 Best iPhone 12 Screen Protectors https://t.co/iRA9J2gaby \n\n#Apple12 #iPhone12 #Apple #iPhone #iProMagz\n\n@ipromagz',Thu Oct 29 03:52:19 +0000 2020
41,teluruhigakoshi,b'#UQmobile \n\n!\n#MNP # #SIM\n#docomo #au #softbank\n\n\n048-972-4460 https://t.co/QCWDJd5Krv',Thu Oct 29 03:52:26 +0000 2020
42,teluruhigakoshi,b'#Ymobile \nYmobile\niPhone12\n!\n#MNP # #SIM\n#docomo #au #softbank\n\n https://t.co/4jN17VMeqk',Thu Oct 29 03:52:33 +0000 2020
43,WebTabLab,b'RT @ipromagz: 14 Best iPhone 12 Screen Protectors https://t.co/iRA9J2gaby \n\n#Apple12 #iPhone12 #Apple #iPhone #iProMagz\n\n@ipromagz',Thu Oct 29 03:52:43 +0000 2020
44,rin_suzu_ars3,b'RT @adv_asahi: #iPhone12Pro  # # \n10/23() # !!\n\nQRAR SQUARE # \n\nSoftBank',Thu Oct 29 03:52:45 +0000 2020
45,AppleRTweet,b'RT @teluruhigakoshi: #Ymobile \nYmobile\niPhone12\n!\n#MNP # #SIM\n#docomo #au #softbank\n\n',Thu Oct 29 03:52:50 +0000 2020
46,AppleRTweet,b'RT @teluruhigakoshi: #UQmobile \n\n!\n#MNP # #SIM\n#docomo #au #softbank\n\n\n048-972-4460\n#',Thu Oct 29 03:52:50 +0000 2020
47,AppleRTweet,b'RT @ipromagz: 14 Best iPhone 12 Screen Protectors https://t.co/iRA9J2gaby \n\n#Apple12 #iPhone12 #Apple #iPhone #iProMagz\n\n@ipromagz',Thu Oct 29 03:52:50 +0000 2020
48,travelthaithai,b'#iPhone12 \niphone 12  https://t.co/fGVdnlQApZ https://t.co/4W85kfEFTj',Thu Oct 29 03:52:50 +0000 2020
49,rin_suzu_ars3,b'RT @Sankei_SalesAdv: 10/23#SoftBank #iPhone12ProiPhone # \nQRAR SQUARE # ',Thu Oct 29 03:52:54 +0000 2020
50,aisapo_lucua,b'RT @aisapo_mqm: \n\nhttps://t.co/1dsOv37jqt\n\n\n\n# # # # # # # #iPhone12pro',Thu Oct 29 03:52:54 +0000 2020
51,yogeshmankani1,b'RT @ipromagz: 14 Best iPhone 12 Screen Protectors https://t.co/iRA9J2gaby \n\n#Apple12 #iPhone12 #Apple #iPhone #iProMagz\n\n@ipromagz',Thu Oct 29 03:53:00 +0000 2020
52,aisapo_lucua,b'RT @aisapo_cancansb: \n\nhttps://t.co/wl3fjVWQjO\n# # #  # # # # # #',Thu Oct 29 03:53:01 +0000 2020
53,aisapo_lucua,b'RT @aisapo_cancansb: iPhone7     \n\n# # #  # # # # # #iPhoneX #iPhoneXS #iPhone12',Thu Oct 29 03:53:09 +0000 2020
54,yfgatYVgX69tSXg,b'switch---\n\n#\n# https://t.co/UwJMHxRcK5',Thu Oct 29 03:53:18 +0000 2020
55,igusssr,b'iPhone 12 Pro UNBOXING!  \n\n@EveryApplePro @MKBHD @ijustine \n\nhttps://t.co/XDFDmwFzn1 \n\n#tech #iPhone12Pro #apple https://t.co/HF9CjD4yEZ',Thu Oct 29 03:54:07 +0000 2020
56,au_hakusan,b' #iPhone12 iPhone12pro # \nau2020iPhone\n\n101621:00\n https://t.co/PoXvzrRV0f',Thu Oct 29 03:54:08 +0000 2020
57,ilovephonek,b'iPhone12Pro PacificBlue\n# #iPhone12 #iPhone12Pro # # # # #iPhone #iPhone # https://t.co/grwW2MSpos',Thu Oct 29 03:54:25 +0000 2020
58,aynirisn,b'RT @BrightMinho:   555555',Thu Oct 29 03:54:40 +0000 2020
59,AkVignesh17,"b'RT @Poorvika_Mobile: Get upto 6,000* Off on #Apple #AirPods when you Pre-Book the newly launched #iPhone12 / 12 Pro, exclusively at #Poorv'",Thu Oct 29 03:54:50 +0000 2020
60,YRGburnerr,b'RT @fergusongrettaa: iPhone 12 #Giveaway  \n\n Win $999  #iPhone12   for Free\n\nhttps://t.co/MvznhAZEdI https://t.co/dk8MSdef9e',Thu Oct 29 03:55:16 +0000 2020
61,10cm_3,b'\n#iphone12\n#iphone12\n\niPhone 12 ProLiDAR https://t.co/ymgPIRKYrm',Thu Oct 29 03:55:33 +0000 2020
62,takachan_fen,b'\n# #iPhone12Pro #iPhone #iPhone12 #iPhone12ProMax #Apple # #Apple #blogger\n#BLOGOS https://t.co/sxBhpoQWb5',Thu Oct 29 03:55:53 +0000 2020
63,yerrxxsg,b'RT @kitcut_live: #iPhone12 #iPhone12Pro \n\n12\nMagSafeUSB Type-C\n\nApple\n\n@kitcut_live',Thu Oct 29 03:55:58 +0000 2020
64,AppleRTweet,b'RT @takachan_fen: \n# #iPhone12Pro #iPhone #iPhone12 #iPhone12ProMax #Apple # #Apple #blogger\n#BLOGOS #Blog',Thu Oct 29 03:56:01 +0000 2020
65,rancaktv,b'Nak beli pro atau tak pro.\n\nhttps://t.co/GwrN4vbeVs\n\n#RancakMODEN #RancakTV #iPhone12 #ICYMI',Thu Oct 29 03:57:00 +0000 2020
66,GscnSssBSszvArG,b'switchGET-\n# https://t.co/1iqP0JdZOc',Thu Oct 29 03:57:04 +0000 2020
67,kyoko520113,b'RT @suiama1008: -1029()\n\n\niPhone12\n\n##\n# \n# #\n#abc #abc1008\n# #i',Thu Oct 29 03:57:10 +0000 2020
68,teluru_fujisawa,"b'#UQ \n\n#MNP \n#au \n\n22,000\n\n\n#iPhoneSE  64G33,270\n128G39,250\n#OPPO Reno3 A13,64 https://t.co/GTNnspyIbH'",Thu Oct 29 03:57:11 +0000 2020
69,takachan_fen,b'RT @takachan_fen: \n# #iPhone12Pro #iPhone #iPhone12 #iPhone12ProMax #Apple # #Apple #blogger\n#BLOGOS #Blog',Thu Oct 29 03:57:26 +0000 2020
70,LuLuHyper_India,b'Pre Booking started!\nGet ready to own an all-new iPhone 12. Pre Book now from https://t.co/GftJcvP5ug. https://t.co/sTc4y6hhLN',Thu Oct 29 03:57:41 +0000 2020
71,nick_martini,"b'RT @appleinsider: Cowen expects #Apple to report September quarter earnings in line with Wall Street consensus, but adds that the #iPhone12'",Thu Oct 29 03:57:44 +0000 2020
72,machidaekimae,b'#iPhone12 #iPhone12Pro\niPhone\n\nURL\nhttps://t.co/e16U33tEq6\n\n https://t.co/NTIZqpqZO3',Thu Oct 29 03:57:46 +0000 2020
73,501Awani,b'RT @rancaktv: Nak beli pro atau tak pro.\n\nhttps://t.co/GwrN4vbeVs\n\n#RancakMODEN #RancakTV #iPhone12 #ICYMI',Thu Oct 29 03:57:54 +0000 2020
74,InnovativeOne1,b'RT @takachan_fen: \n# #iPhone12Pro #iPhone #iPhone12 #iPhone12ProMax #Apple # #Apple #blogger\n#BLOGOS #Blog',Thu Oct 29 03:58:02 +0000 2020
75,TeluruFujisawa,"b'#UQ \n\n#MNP \n#au \n\n22,000\n\n\n#iPhoneSE  64G33,270\n128G39,250\n#OPPO Reno3 A13,640 https://t.co/tm1H0m0y8i'",Thu Oct 29 03:58:10 +0000 2020
76,onlymtpro,b'Apple might finally break the slow down of iPhone sales in the past few years with the new iPhone 12 lineup! https://t.co/D4fyz4yU5G',Thu Oct 29 03:58:18 +0000 2020
77,xanapsound,b'RT @BrightMinho:   555555',Thu Oct 29 03:58:28 +0000 2020
78,LuLuConnect,b'Pre Booking started!\nGet ready to own an all-new iPhone 12. Pre Book now from https://t.co/GTXduzcral. https://t.co/CKPFRFQoik',Thu Oct 29 03:58:39 +0000 2020
79,AppleRTweet,b'RT @onlymtpro: Apple might finally break the slow down of iPhone sales in the past few years with the new iPhone 12 lineup! \n\n#Apple\n#iPhon',Thu Oct 29 03:58:40 +0000 2020
80,NAMI1966_Aqours,b'\n\n#iPhone12 https://t.co/iipZStzm8g',Thu Oct 29 03:58:41 +0000 2020
81,minachannel_com,b'RT @takachan_fen: \n# #iPhone12Pro #iPhone #iPhone12 #iPhone12ProMax #Apple # #Apple #blogger\n#BLOGOS #Blog',Thu Oct 29 03:58:48 +0000 2020
82,NPMTeluru,b'\n#Google  #G \nSoftbank+PayPay\n\n\n #iPhone12  https://t.co/GKZ9YORUGY',Thu Oct 29 03:58:51 +0000 2020
83,1192KMKR1185,b'()b\n',Thu Oct 29 03:58:53 +0000 2020
84,Melhy92,b'Je participe',Thu Oct 29 03:59:02 +0000 2020
85,pefid,b'RT @ETTelecom: ETTelecom | Cool offers help Apple retailers pre-book record iPhone 12 in India #IPhone12 #AppleInc #Apple #PacificBlueTVSer',Thu Oct 29 03:59:41 +0000 2020
86,ichbinSyafiq,b'beza 1k tu macam tak berbaloi je',Thu Oct 29 04:00:38 +0000 2020
87,mizzmayo,b'RT @affexionAR: LiDARAREffectroniPhone 12 Pro\n\n\niPhone 12 Pro',Thu Oct 29 04:00:43 +0000 2020
88,our_new_gear,b'RT @_cokaholic: my new gear...\n#iPhone12Pro https://t.co/bY7LDWCRSF',Thu Oct 29 04:01:11 +0000 2020
89,kime99999,b'RT @fergusongrettaa: iPhone 12 #Giveaway  \n\n Win $999  #iPhone12   for Free\n\nhttps://t.co/MvznhAZEdI https://t.co/dk8MSdef9e',Thu Oct 29 04:01:13 +0000 2020
90,_kilaM_niaZ,b'RT @rancaktv: Nak beli pro atau tak pro.\n\nhttps://t.co/GwrN4vbeVs\n\n#RancakMODEN #RancakTV #iPhone12 #ICYMI',Thu Oct 29 04:01:17 +0000 2020
91,_ehhji,b'RT @rancaktv: Nak beli pro atau tak pro.\n\nhttps://t.co/GwrN4vbeVs\n\n#RancakMODEN #RancakTV #iPhone12 #ICYMI',Thu Oct 29 04:01:21 +0000 2020
92,NPMTeluru,b'#iPhone12 #iPhone12Pro\n!!\n\nURL\nhttps://t.co/KoFIPWrm93\n\n\nhttps://t.co/9Y6VfbieI2\n\n https://t.co/ySt0I6QClX',Thu Oct 29 04:02:06 +0000 2020
93,gokuupooh,b'iPhone12pro11pro12\n#iPhone12',Thu Oct 29 04:02:12 +0000 2020
94,Kid_O_xR,b'',Thu Oct 29 04:02:44 +0000 2020
95,umi_k5,b'iPhone12pro\n1622:10\n2912:40\n\n\n#iPhone12pro # #',Thu Oct 29 04:02:46 +0000 2020
96,kyarisapo,b'.\n\n\n\n\n\n\n\n\n https://t.co/qjnkmhdjHw',Thu Oct 29 04:03:03 +0000 2020
97,richgotbins,b'iPhone 12 pre order method tap in \n-\n#cashapplogins  #fullz #fraudbible #methods #methodman #bins #cashapp https://t.co/uSSMWr7jtj',Thu Oct 29 04:03:05 +0000 2020
98,kanaya,b'',Thu Oct 29 04:03:07 +0000 2020
99,6amlosangeles,b'Through the lens of my #iPhone12Pro https://t.co/azJOVXyfPY',Thu Oct 29 04:03:12 +0000 2020
100,my_it_report,b'iPhone12SIMmineo\nhttps://t.co/qUm0C5XtcD\n#iPhone12 #iPhone12Pro #SIM #mineo',Thu Oct 29 04:03:27 +0000 2020
101,pipopa_iketou,b' #iPhone\n101621\n\n#au\nhttps://t.co/J8rx4fbGwN\n\n#SB\nhttps://t.co/9Usni0XsCn\n\n#docomo https://t.co/G4pHGYA9gq',Thu Oct 29 04:03:52 +0000 2020
102,mlb__boo,b'RT @sakura6131: \n #iPhone12Pro https://t.co/LywUWl8Khn',Thu Oct 29 04:04:05 +0000 2020
103,Superdry_kai,b'RT @sanrenkyuu: \niPhone12\n\n# #iPhone12 https://t.co/08eNyujDKR',Thu Oct 29 04:04:11 +0000 2020
104,RawheaD,b'RT @affexionAR: LiDARAREffectroniPhone 12 Pro\n\n\niPhone 12 Pro',Thu Oct 29 04:04:23 +0000 2020
105,redlovetree,b' #iPhone12Pro 4K  FB  https://t.co/iiCTbMxCVd',Thu Oct 29 04:04:35 +0000 2020
106,BluesElNino,b'#iPhone12Pro \n\n\n https://t.co/FDZJVU3YGy',Thu Oct 29 04:04:44 +0000 2020
107,rauFX4KqhlsSM7e,b'\n\n\n\niPhone12\n\nDM\n1\n#\n# https://t.co/LjpAdbjQry',Thu Oct 29 04:05:09 +0000 2020
108,mlb__boo,b'RT @SuperKOKINARU: \n\n# \n#iPhone12Pro  https://t.co/fmtYmL6SMw',Thu Oct 29 04:05:23 +0000 2020
109,mlb__boo,b'RT @inishieno_mahou: \n\n#iPhone12pro\n# https://t.co/SYJoIRBBhf',Thu Oct 29 04:05:32 +0000 2020
110,mobilestation_,b'\n\n#iPhone # # # #iPhone11 #iPhone12 #iPhone12Pro\nhttps://t.co/K3MQ18pQJ2',Thu Oct 29 04:05:33 +0000 2020
111,mlb__boo,b'RT @yassinomar: First night photo with #iPhone12Pro \n\nExquisite night time photography. https://t.co/jNYr46isso',Thu Oct 29 04:05:45 +0000 2020
112,TechmoBlog,b'  iPhone 12 mini   iPhone 12  iPhone 12 Pro https://t.co/FNWnhT9qDs',Thu Oct 29 04:06:06 +0000 2020
113,d5HE9EblFvKTxKM,b'switch--\n\n# \n# https://t.co/QR12R9FQrI',Thu Oct 29 04:06:18 +0000 2020
114,mlb__boo,b'RT @yukichan_cat: AndroidiOS\n\n#iPhone12Pro https://t.co/nN2UC2HY8Z',Thu Oct 29 04:06:20 +0000 2020
115,iyaomaedayo,b'1',Thu Oct 29 04:06:29 +0000 2020
116,iyaomaedayo,b'RT @BenGeskin: #iPhone12Pro  https://t.co/U3tC7Kts5N',Thu Oct 29 04:06:38 +0000 2020
117,koroyan56,b'RT @ryoiwa23: Iphone12 pro\n\n\n\n#\n# \n# \n\n# # \n# \n#Iphone12 #iP',Thu Oct 29 04:06:53 +0000 2020
118,mlb__boo,"b'RT @aizooo2020: iPhone12pro4K\nYokohama Minato Mirai, Motomachi Chinatown and Yamashita Park with iPhone 12pro 4K.\n#iph'",Thu Oct 29 04:07:10 +0000 2020
119,ching020290,b'RT @nikkei_ad_flash: 10/23#SoftBank #iPhone12Pro\n\n#  # \n\n',Thu Oct 29 04:07:54 +0000 2020
120,morupeko123,b'RT @kitcut_live: #iPhone12 #iPhone12Pro \n\n12\nMagSafeUSB Type-C\n\nApple\n\n@kitcut_live',Thu Oct 29 04:08:14 +0000 2020
121,ranranoinkoink,b'RT @manamin_mat: ...\n...\n\n#iPhone12 \n# \n# \n\niPhoneiPhone | 2020/10/',Thu Oct 29 04:08:26 +0000 2020
122,costaLiquor,b'RT @affexionAR: LiDARAREffectroniPhone 12 Pro\n\n\niPhone 12 Pro',Thu Oct 29 04:08:40 +0000 2020
123,daniel_siegel10,b'RT @ryoiwa23: Iphone12 pro\n\n\n\n#\n# \n# \n\n# # \n# \n#Iphone12 #iP',Thu Oct 29 04:08:46 +0000 2020
124,6amlosangeles,b'Through the lens of my #iPhone12Pro \n1:10 PM today in #DTLA https://t.co/QJXedygu8t',Thu Oct 29 04:08:52 +0000 2020
125,GyanTherapy,b'Delhi me hota - Tomorrow #iPhone12  ka video 100% milta \nBut ..........\n\nWait Milega zaroor ..........!!\n\n#Apple',Thu Oct 29 04:08:53 +0000 2020
126,AppleRTweet,b'RT @GyanTherapy: Delhi me hota - Tomorrow #iPhone12  ka video 100% milta \nBut ..........\n\nWait Milega zaroor ..........!!\n\n#Apple',Thu Oct 29 04:09:08 +0000 2020
127,cinmcdan2,b'RT @Edelman11: Portrait mode is a game-changer! Quote tweet my vid saying how the new #iPhone12 Pro with 5G on @Verizon is a game-changer f',Thu Oct 29 04:09:28 +0000 2020
128,aisapo_cancansb,b'RT @aisapo_lucua: \niPhone \n\n\nhttps://t.co/K0WE12GlUK\n\n# # # # #iPhone12Pro #iOS14 #',Thu Oct 29 04:09:37 +0000 2020
129,sally__amaki,b'#iPhone12Pro512GB\n1docomo13200 ',Thu Oct 29 04:09:47 +0000 2020
130,kitakuni5,b'RT @kitcut_live: #iPhone12 #iPhone12Pro \n\n12\nMagSafeUSB Type-C\n\nApple\n\n@kitcut_live',Thu Oct 29 04:10:05 +0000 2020
131,cinmcdan2,b'RT @Verizon: Want a chance to WIN the new #iPhone12 Pro with 5G? Quote RT this post with @Verizon #5GJustGotReal #VerizonNFLsweeps &amp; say ho',Thu Oct 29 04:10:10 +0000 2020
132,weluvpen0143,b'RT @mew2691:  Apple Pencil 1  99%  2800   19/05/64  dm  ',Thu Oct 29 04:10:20 +0000 2020
133,parsec3d,b'RT @affexionAR: LiDARAREffectroniPhone 12 Pro\n\n\niPhone 12 Pro',Thu Oct 29 04:10:33 +0000 2020
134,uq_nakano,b'auiPhone12 iPhone12Pro\nau #iPhone12 #iPhone12Pro \n()\n https://t.co/vrMgcs79KL',Thu Oct 29 04:10:47 +0000 2020
135,UNst_ario_ksw,b'\ny.u mobile\n\n\n https://t.co/aT5WrIlgtx',Thu Oct 29 04:11:33 +0000 2020
136,sally__amaki,"b'#iPhone12Pro512GB\n1docomo13,200'",Thu Oct 29 04:11:34 +0000 2020
137,ZackBissell,b'Art imitates life imitates art. #instagay #twinning #nyc #brooklyn #bushwick #talon #talonbar #beans #iphone12 https://t.co/NUO9AXE3Qu',Thu Oct 29 04:11:36 +0000 2020
138,m_samuelle,b'RT @affexionAR: LiDARAREffectroniPhone 12 Pro\n\n\niPhone 12 Pro',Thu Oct 29 04:13:13 +0000 2020
139,apple77777,b'RT @worldmobile0022: iPhone12\niPhone12iPhone\n\n\nhttps://t.co/qBCvACovTA\n',Thu Oct 29 04:13:38 +0000 2020
140,apple77777,b'RT @worldmobile0022: 3',Thu Oct 29 04:13:47 +0000 2020
141,oJRUvXMVyYgULfK,b'RT @worldmobile0022: 3',Thu Oct 29 04:13:49 +0000 2020
142,teluruutunomiya,b' #au  #iPhone12 / 12Pro !!\n\n\nhttps://t.co/F2OgduqfNT\n\n\nhttps://t.co/FtpmbAZsXf\n\n https://t.co/CkH7HgzXYv',Thu Oct 29 04:13:51 +0000 2020
143,farouqeahmed,b'#iPhone12Pro https://t.co/iV6qW9PZEa',Thu Oct 29 04:13:53 +0000 2020
144,bzwptd,b'RT @redlovetree:  #iPhone12Pro 4K  FB  https://t.co/iiCTbMxCVd',Thu Oct 29 04:14:12 +0000 2020
145,vitnamta,b'RT @jaedokookv: 193-2577666       ',Thu Oct 29 04:14:28 +0000 2020
146,seahorse0930,b'RT @affexionAR: LiDARAREffectroniPhone 12 Pro\n\n\niPhone 12 Pro',Thu Oct 29 04:14:29 +0000 2020
147,vitnamta,"b'RT @jaedokookv: 193-2577666      15,000   '",Thu Oct 29 04:14:35 +0000 2020
148,shinta314159,b'# #iPhone12Pro \n https://t.co/coBt9xLL7T',Thu Oct 29 04:15:11 +0000 2020
149,fastoye,b'#iphone12 kal se milega...\n\nMere pass kab aayega',Thu Oct 29 04:15:45 +0000 2020
150,adametanha,b'RT @haj_agha_ferfri:   \n   #iPhone12  \n      \n  \n#',Thu Oct 29 04:16:34 +0000 2020
151,groovyyvette,b'RT @igusssr: iPhone 12 Pro UNBOXING!  \n\n@EveryApplePro @MKBHD @ijustine \n\nhttps://t.co/XDFDmwFzn1 \n\n#tech #iPhone12Pro #apple https://t.',Thu Oct 29 04:16:49 +0000 2020
152,WatlerNoko,b'@supcase_atl is giving away an #iPhone12 and this could be the tweet the wins! Enter everyday to increase your chan https://t.co/SozdAiBoms',Thu Oct 29 04:17:04 +0000 2020
153,ck_veera,"b'RT @Poorvika_Mobile: Get upto 6,000* Off on #Apple #AirPods when you Pre-Book the newly launched #iPhone12 / 12 Pro, exclusively at #Poorv'",Thu Oct 29 04:17:13 +0000 2020
154,F9HO1p2XT8ceNmY,b'DM\n\n\n\nDM\n# https://t.co/b9x8lctxrh',Thu Oct 29 04:17:22 +0000 2020
155,PerfectPps,b'Youtuber name George Buhnici leak the iPhone 12 Mini \nNow the Video is private\n#iPhone12mini #iPhone12 https://t.co/b33H5ddil9',Thu Oct 29 04:17:30 +0000 2020
156,IPondnoi,b'RT @Vanilla__09:  iPhone 12 Pro 256 GB \n\nPacific Blue      \n\n   Charger ',Thu Oct 29 04:17:51 +0000 2020
157,izzatkz,b'RT @rancaktv: Nak beli pro atau tak pro.\n\nhttps://t.co/GwrN4vbeVs\n\n#RancakMODEN #RancakTV #iPhone12 #ICYMI',Thu Oct 29 04:17:58 +0000 2020
158,QnKPzNup64NEIu5,b'',Thu Oct 29 04:17:59 +0000 2020
159,Cases_Mint,b'iPhone SE (2020) / 7 / 8 Asian Japanese Chinese Red Green Dragon Tattoo Fire on Black Case\nhttps://t.co/7wAyPUPc3Z https://t.co/SVFUcbxpAA',Thu Oct 29 04:18:01 +0000 2020
160,Flowerjoryy,b'@AZAYER_ https://t.co/bD0e2oJIVA',Thu Oct 29 04:18:08 +0000 2020
161,UpdateEurope,b'RT @PerfectPps: Youtuber name George Buhnici leak the iPhone 12 Mini \nNow the Video is private\n#iPhone12mini #iPhone12 https://t.co/b33H5d',Thu Oct 29 04:18:39 +0000 2020
162,cafe_fukurou,b'iPhone12pro\n\n#iPhone12Pro https://t.co/PHicvmkVoP',Thu Oct 29 04:18:47 +0000 2020
163,nonrepper,b'RT @iHasCupquake: My first selfie on the new iPhone 12 Pro front facing camera! Left is raw right is edited  #iPhone12Pro #iPhone12 https:',Thu Oct 29 04:19:21 +0000 2020
